latitude,longitude,cluster
37.022600173950195,-121.95449829101562,1
37.78070068359375,-122.51399993896484,4
36.982648849487305,-121.87249755859375,6
37.01015090942383,-122.06600189208984,1
37.124149322509766,-121.98049926757812,1
36.98500061035156,-122.08899688720703,1
37.124149322509766,-121.98049926757812,1
37.820499420166016,-122.25299835205078,2
37.022600173950195,-121.95449829101562,1
37.022600173950195,-121.95449829101562,1
37.022600173950195,-121.95449829101562,1
37.73990058898926,-122.4379997253418,4
36.982648849487305,-121.87249755859375,6
37.75764846801758,-122.44400024414062,4
36.566349029541016,-121.9469985961914,5
37.820499420166016,-122.25299835205078,2
37.81235122680664,-122.18850326538086,2
37.8755989074707,-122.24749755859375,2
37.02854919433594,-121.88050079345703,6
37.022600173950195,-121.95449829101562,1
37.820499420166016,-122.25299835205078,2
37.022600173950195,-121.95449829101562,1
37.124149322509766,-121.98049926757812,1
37.064300537109375,-122.03800201416016,1
37.124149322509766,-121.98049926757812,1
37.820499420166016,-122.25299835205078,2
37.01115036010742,-122.06650161743164,1
36.985450744628906,-122.0374984741211,1
37.114898681640625,-122.2614974975586,3
36.98630142211914,-121.85099792480469,6
37.81235122680664,-122.18850326538086,2
37.00379943847656,-122.05550003051758,1
37.02499961853027,-122.05800247192383,1
37.124149322509766,-121.98049926757812,1
36.99279975891113,-122.00400161743164,1
36.96134948730469,-121.77249908447266,6
37.124149322509766,-121.98049926757812,1
37.68014907836914,-121.77249908447266,7
38.06800079345703,-122.74100112915039,0
37.01115036010742,-122.06650161743164,1
37.78070068359375,-122.51399993896484,4
37.13990020751953,-122.33099746704102,3
37.01115036010742,-122.06650161743164,1
37.878299713134766,-122.23550033569336,2
37.124149322509766,-121.98049926757812,1
36.990400314331055,-122.05899810791016,1
36.982648849487305,-121.87249755859375,6
37.71739959716797,-122.49399948120117,4
37.02854919433594,-121.88050079345703,6
37.86305046081543,-122.22000122070312,2
36.56159973144531,-121.86599731445312,5
36.969398498535156,-122.02799987792969,1
37.01115036010742,-122.06650161743164,1
36.98659896850586,-121.9260025024414,6
37.79745101928711,-122.39900207519531,4
37.820499420166016,-122.25299835205078,2
37.815250396728516,-122.16300201416016,2
37.124149322509766,-121.98049926757812,1
36.51515007019043,-121.94599914550781,5
37.75764846801758,-122.44400024414062,4
37.788949966430664,-122.0359992980957,7
37.88144874572754,-122.18149948120117,2
36.982648849487305,-121.87249755859375,6
37.08995056152344,-121.87899780273438,6
37.909000396728516,-122.53849792480469,0
37.01115036010742,-122.06650161743164,1
36.985450744628906,-122.0374984741211,1
36.985450744628906,-122.0374984741211,1
36.99385070800781,-121.89799880981445,6
37.124149322509766,-121.98049926757812,1
37.022600173950195,-121.95449829101562,1
37.78070068359375,-122.51399993896484,4
37.124149322509766,-121.98049926757812,1
37.86305046081543,-122.22000122070312,2
37.01115036010742,-122.06650161743164,1
37.06289863586426,-122.2490005493164,1
36.982648849487305,-121.87249755859375,6
36.99279975891113,-122.00400161743164,1
37.89970016479492,-122.24800109863281,2
37.81235122680664,-122.18850326538086,2
37.820499420166016,-122.25299835205078,2
37.022600173950195,-121.95449829101562,1
37.820499420166016,-122.25299835205078,2
38.06800079345703,-122.74100112915039,0
38.09270095825195,-122.55500030517578,0
37.33015060424805,-122.18000030517578,3
37.01115036010742,-122.06650161743164,1
37.83930015563965,-122.12300109863281,2
37.074649810791016,-122.10950088500977,1
37.978599548339844,-122.29350280761719,2
37.746999740600586,-122.06549835205078,7
37.83930015563965,-122.12300109863281,2
37.04159927368164,-122.1510009765625,1
36.990400314331055,-122.05899810791016,1
37.92264938354492,-122.18149948120117,2
36.99744987487793,-122.0525016784668,1
37.124149322509766,-121.98049926757812,1
37.08995056152344,-121.87899780273438,6
37.83930015563965,-122.12300109863281,2
36.990400314331055,-122.05899810791016,1
37.08995056152344,-121.87899780273438,6
37.08815002441406,-122.08499908447266,1
37.08399963378906,-122.0615005493164,1
37.83930015563965,-122.12300109863281,2
37.815250396728516,-122.16300201416016,2
37.83930015563965,-122.12300109863281,2
37.9370002746582,-122.54850006103516,0
37.074649810791016,-122.10950088500977,1
37.83930015563965,-122.12300109863281,2
37.88144874572754,-122.18149948120117,2
37.99695014953613,-122.48099899291992,0
37.86305046081543,-122.22000122070312,2
37.84229850769043,-122.19049835205078,2
37.55114936828613,-121.96200180053711,7
38.06800079345703,-122.74100112915039,0
38.09270095825195,-122.55500030517578,0
37.124149322509766,-121.98049926757812,1
37.124149322509766,-121.98049926757812,1
38.09270095825195,-122.55500030517578,0
37.83930015563965,-122.12300109863281,2
37.83930015563965,-122.12300109863281,2
37.36989974975586,-122.23600006103516,3
36.982648849487305,-121.87249755859375,6
37.87405014038086,-122.23899841308594,2
37.978599548339844,-122.29350280761719,2
37.84229850769043,-122.19049835205078,2
36.982648849487305,-121.87249755859375,6
37.058349609375,-122.05399703979492,1
37.75724983215332,-122.11899948120117,7
37.75724983215332,-122.11899948120117,7
37.86305046081543,-122.22000122070312,2
37.83289909362793,-122.16550064086914,2
37.21615028381348,-122.30800247192383,3
37.77694892883301,-122.18149948120117,2
37.81235122680664,-122.18850326538086,2
37.90839958190918,-122.2594985961914,2
37.313499450683594,-122.06399917602539,3
36.982648849487305,-121.87249755859375,6
37.33015060424805,-122.18000030517578,3
37.788949966430664,-122.0359992980957,7
37.788949966430664,-122.0359992980957,7
37.124149322509766,-121.98049926757812,1
37.011749267578125,-121.7040023803711,6
37.825448989868164,-122.17300033569336,2
37.34339904785156,-122.1604995727539,3
37.02499961853027,-122.05800247192383,1
37.528350830078125,-121.82799911499023,7
37.89970016479492,-122.24800109863281,2
37.18244934082031,-121.92000198364258,6
36.982648849487305,-121.87249755859375,6
37.978599548339844,-122.29350280761719,2
37.746999740600586,-122.06549835205078,7
37.18244934082031,-121.92000198364258,6
37.01115036010742,-122.06650161743164,1
37.435800552368164,-122.34199905395508,8
36.982648849487305,-121.87249755859375,6
37.1161994934082,-122.06499862670898,1
37.08995056152344,-121.87899780273438,6
36.982648849487305,-121.87249755859375,6
37.022600173950195,-121.95449829101562,1
37.76785087585449,-122.12849807739258,7
37.124149322509766,-121.98049926757812,1
37.43775177001953,-122.36999893188477,8
37.058349609375,-122.05399703979492,1
37.33015060424805,-122.18000030517578,3
37.08995056152344,-121.87899780273438,6
37.75724983215332,-122.11899948120117,7
36.982648849487305,-121.87249755859375,6
37.84990119934082,-122.53100204467773,4
37.90755081176758,-121.94649887084961,7
36.985450744628906,-122.0374984741211,1
37.909250259399414,-121.9849967956543,7
37.746999740600586,-122.06549835205078,7
37.788949966430664,-122.0359992980957,7
37.320749282836914,-122.17899703979492,3
37.124149322509766,-121.98049926757812,1
37.36989974975586,-122.23600006103516,3
37.18244934082031,-121.92000198364258,6
37.788949966430664,-122.0359992980957,7
37.97220039367676,-122.61950302124023,0
37.435800552368164,-122.34199905395508,8
38.29825019836426,-122.29100036621094,0
37.33015060424805,-122.18000030517578,3
37.788949966430664,-122.0359992980957,7
37.435800552368164,-122.34199905395508,8
37.83930015563965,-122.12300109863281,2
37.815250396728516,-122.16300201416016,2
37.167049407958984,-122.31100082397461,3
37.90755081176758,-121.94649887084961,7
37.815250396728516,-122.16300201416016,2
36.995399475097656,-122.04299926757812,1
37.89970016479492,-122.24800109863281,2
37.97220039367676,-122.61950302124023,0
37.124149322509766,-121.98049926757812,1
37.892799377441406,-122.2665023803711,2
37.36989974975586,-122.23600006103516,3
37.892799377441406,-122.2665023803711,2
37.022600173950195,-121.95449829101562,1
37.87405014038086,-122.23899841308594,2
37.33015060424805,-122.18000030517578,3
37.022600173950195,-121.95449829101562,1
37.435800552368164,-122.34199905395508,8
37.892799377441406,-122.2665023803711,2
37.06254959106445,-122.02949905395508,1
36.98630142211914,-121.85099792480469,6
36.982648849487305,-121.87249755859375,6
37.18244934082031,-121.92000198364258,6
37.746999740600586,-122.06549835205078,7
37.124149322509766,-121.98049926757812,1
37.124149322509766,-121.98049926757812,1
37.15534973144531,-122.23699951171875,3
37.663848876953125,-122.05699920654297,7
37.33015060424805,-122.18000030517578,3
36.98500061035156,-122.08899688720703,1
37.7231502532959,-122.05450057983398,7
37.05500030517578,-122.01300048828125,1
37.87140083312988,-121.9175033569336,7
37.022600173950195,-121.95449829101562,1
37.33015060424805,-122.18000030517578,3
37.18244934082031,-121.92000198364258,6
37.815250396728516,-122.16300201416016,2
37.33015060424805,-122.18000030517578,3
37.074649810791016,-122.10950088500977,1
37.124149322509766,-121.98049926757812,1
37.23925018310547,-121.79199981689453,6
37.89970016479492,-122.24800109863281,2
37.380950927734375,-122.13849639892578,3
37.839799880981445,-121.81050109863281,7
37.02499961853027,-122.05800247192383,1
37.18244934082031,-121.92000198364258,6
37.022600173950195,-121.95449829101562,1
37.892799377441406,-122.2665023803711,2
37.77694892883301,-122.18149948120117,2
37.869699478149414,-122.28200149536133,2
36.982648849487305,-121.87249755859375,6
37.15534973144531,-122.23699951171875,3
37.869699478149414,-122.28200149536133,2
36.98500061035156,-122.08899688720703,1
37.8299503326416,-122.19549942016602,2
37.54890060424805,-122.2594985961914,8
37.058349609375,-122.05399703979492,1
37.55139923095703,-122.33499908447266,8
37.83289909362793,-122.16550064086914,2
37.869699478149414,-122.28200149536133,2
37.75764846801758,-122.44400024414062,4
37.78070068359375,-122.51399993896484,4
37.75764846801758,-122.44400024414062,4
37.88144874572754,-122.18149948120117,2
37.08399963378906,-122.0615005493164,1
37.55139923095703,-122.33499908447266,8
37.55139923095703,-122.33499908447266,8
37.862749099731445,-122.31700134277344,2
37.08399963378906,-122.0615005493164,1
37.97809982299805,-122.26849746704102,2
37.8755989074707,-122.24749755859375,2
37.08399963378906,-122.0615005493164,1
37.35459899902344,-122.18499755859375,3
37.93479919433594,-122.28899765014648,2
37.72434997558594,-122.48199844360352,4
36.96160125732422,-122.11299896240234,1
37.77750015258789,-122.51150131225586,4
37.909250259399414,-121.9849967956543,7
37.75764846801758,-122.44400024414062,4
37.55139923095703,-122.33499908447266,8
37.80014991760254,-122.16899871826172,2
37.18574905395508,-122.39300155639648,3
37.862749099731445,-122.31700134277344,2
37.7713508605957,-122.40850067138672,4
37.869699478149414,-122.28200149536133,2
37.44954872131348,-122.14199829101562,8
37.78070068359375,-122.51399993896484,4
37.76900100708008,-122.48350143432617,4
37.75764846801758,-122.44400024414062,4
37.78070068359375,-122.51399993896484,4
37.871150970458984,-122.26449966430664,2
37.08399963378906,-122.0615005493164,1
36.98500061035156,-122.08899688720703,1
37.862749099731445,-122.31700134277344,2
37.441999435424805,-122.11800003051758,3
37.0841007232666,-122.0615005493164,1
37.77750015258789,-122.51150131225586,4
37.87899971008301,-122.27899932861328,2
37.0841007232666,-122.0615005493164,1
37.399200439453125,-122.15849685668945,3
37.869699478149414,-122.28200149536133,2
37.54890060424805,-122.2594985961914,8
37.7588996887207,-122.4214973449707,4
36.982648849487305,-121.87249755859375,6
37.43619918823242,-122.29899978637695,8
37.76544952392578,-122.47749710083008,4
37.75764846801758,-122.44400024414062,4
37.0841007232666,-122.0615005493164,1
37.874149322509766,-122.23849868774414,2
37.75764846801758,-122.44400024414062,4
37.77750015258789,-122.51150131225586,4
37.06254959106445,-122.02949905395508,1
37.76900100708008,-122.48350143432617,4
37.76900100708008,-122.48350143432617,4
37.31439971923828,-122.0634994506836,3
37.874149322509766,-122.23849868774414,2
37.51574897766113,-122.0719985961914,8
37.7681999206543,-122.44100189208984,4
37.76900100708008,-122.48350143432617,4
37.81235122680664,-122.18850326538086,2
37.89970016479492,-122.24800109863281,2
37.55139923095703,-122.33499908447266,8
37.76900100708008,-122.48350143432617,4
37.77029991149902,-122.26599884033203,2
37.54890060424805,-122.2594985961914,8
37.73604965209961,-122.47850036621094,4
37.39349937438965,-122.08700180053711,3
37.892799377441406,-122.2665023803711,2
37.54890060424805,-122.2594985961914,8
37.76900100708008,-122.48350143432617,4
37.84229850769043,-122.19049835205078,2
37.80724906921387,-122.15800094604492,2
37.746999740600586,-122.06549835205078,7
37.00379943847656,-122.05550003051758,1
37.11910057067871,-122.1245002746582,1
37.86305046081543,-122.22000122070312,2
37.36989974975586,-122.23600006103516,3
37.815250396728516,-122.16300201416016,2
37.97809982299805,-122.26849746704102,2
37.31999969482422,-122.26699829101562,3
37.15534973144531,-122.23699951171875,3
37.25314903259277,-122.19350051879883,3
37.3223991394043,-122.21399688720703,3
37.124149322509766,-121.98049926757812,1
37.33015060424805,-122.18000030517578,3
37.106300354003906,-122.10599899291992,1
37.874149322509766,-122.23849868774414,2
37.43619918823242,-122.29899978637695,8
37.074649810791016,-122.10950088500977,1
37.825448989868164,-122.17300033569336,2
37.90329933166504,-122.25500106811523,2
37.03424835205078,-121.88100051879883,6
37.825448989868164,-122.17300033569336,2
37.87405014038086,-122.23899841308594,2
37.15534973144531,-122.23699951171875,3
37.02499961853027,-122.05800247192383,1
37.06254959106445,-122.02949905395508,1
36.995399475097656,-122.04299926757812,1
37.7231502532959,-122.05450057983398,7
37.15534973144531,-122.23699951171875,3
37.15534973144531,-122.23699951171875,3
37.78070068359375,-122.51399993896484,4
37.124149322509766,-121.98049926757812,1
37.124149322509766,-121.98049926757812,1
37.001251220703125,-121.72800064086914,6
37.75724983215332,-122.11899948120117,7
37.746999740600586,-122.06549835205078,7
37.01115036010742,-122.06650161743164,1
37.40310096740723,-122.27449798583984,8
36.982648849487305,-121.87249755859375,6
37.90329933166504,-122.25500106811523,2
37.43619918823242,-122.29899978637695,8
36.995399475097656,-122.04299926757812,1
36.990400314331055,-122.05899810791016,1
37.820749282836914,-122.04750061035156,7
37.746999740600586,-122.06549835205078,7
37.77275085449219,-122.42550277709961,4
37.523000717163086,-122.50849914550781,4
37.8755989074707,-122.24749755859375,2
37.788949966430664,-122.0359992980957,7
37.78070068359375,-122.51399993896484,4
36.985450744628906,-122.0374984741211,1
36.98500061035156,-122.08899688720703,1
37.83930015563965,-122.12300109863281,2
36.81809997558594,-121.73899841308594,5
37.87459945678711,-122.17799758911133,2
36.985450744628906,-122.0374984741211,1
36.51515007019043,-121.94599914550781,5
37.31439971923828,-122.0634994506836,3
38.09270095825195,-122.55500030517578,0
37.83289909362793,-122.16550064086914,2
37.75885009765625,-122.45650100708008,4
36.97999954223633,-121.93499755859375,6
37.54890060424805,-122.2594985961914,8
37.75764846801758,-122.44400024414062,4
37.76900100708008,-122.48350143432617,4
37.76935005187988,-122.48250198364258,4
37.95120048522949,-122.34549713134766,2
38.26880073547363,-122.45550155639648,0
36.95335006713867,-122.02899932861328,1
37.7984504699707,-122.46599960327148,4
38.09270095825195,-122.55500030517578,0
37.39349937438965,-122.08700180053711,3
37.88144874572754,-122.18149948120117,2
37.7984504699707,-122.46599960327148,4
37.39284896850586,-122.31800079345703,8
37.022600173950195,-121.95449829101562,1
37.043949127197266,-122.04949951171875,1
37.86305046081543,-122.22000122070312,2
37.83289909362793,-122.16550064086914,2
36.98375129699707,-122.03799819946289,1
37.86305046081543,-122.22000122070312,2
37.359249114990234,-122.18050003051758,3
37.02499961853027,-122.05800247192383,1
37.15534973144531,-122.23699951171875,3
37.78070068359375,-122.51399993896484,4
37.909250259399414,-121.9849967956543,7
37.86479949951172,-122.3120002746582,2
37.815250396728516,-122.16300201416016,2
37.77694892883301,-122.18149948120117,2
36.995399475097656,-122.04299926757812,1
37.022600173950195,-121.95449829101562,1
37.00379943847656,-122.05550003051758,1
36.917951583862305,-121.8499984741211,6
37.528350830078125,-121.82799911499023,7
37.86090087890625,-122.49200057983398,4
37.51574897766113,-122.0719985961914,8
37.36565017700195,-122.38600158691406,8
37.29349899291992,-122.25849914550781,3
37.87405014038086,-122.23899841308594,2
36.98500061035156,-122.08899688720703,1
36.969398498535156,-122.02799987792969,1
37.39349937438965,-122.08700180053711,3
37.02499961853027,-122.05800247192383,1
37.978599548339844,-122.29350280761719,2
37.89970016479492,-122.24800109863281,2
37.874149322509766,-122.23849868774414,2
36.963600158691406,-122.00700378417969,1
37.76900100708008,-122.48350143432617,4
37.07225036621094,-122.06999969482422,1
37.75764846801758,-122.44400024414062,4
37.99695014953613,-122.48099899291992,0
37.313499450683594,-122.06399917602539,3
37.32270050048828,-122.04700088500977,3
36.985450744628906,-122.0374984741211,1
37.76900100708008,-122.48350143432617,4
37.89970016479492,-122.24800109863281,2
36.6822509765625,-121.7770004272461,5
37.0841007232666,-122.0615005493164,1
37.89000129699707,-122.21249771118164,2
37.862749099731445,-122.31700134277344,2
37.52279853820801,-122.37949752807617,8
37.815250396728516,-122.16300201416016,2
37.633501052856445,-122.42850112915039,4
37.52279853820801,-122.37949752807617,8
37.76900100708008,-122.48350143432617,4
37.33015060424805,-122.18000030517578,3
37.77694892883301,-122.18149948120117,2
37.022600173950195,-121.95449829101562,1
37.33015060424805,-122.18000030517578,3
37.86479949951172,-122.3120002746582,2
37.99514961242676,-122.2765007019043,2
37.3223991394043,-122.21399688720703,3
37.54890060424805,-122.2594985961914,8
37.36094856262207,-122.12850189208984,3
37.75764846801758,-122.44400024414062,4
37.06254959106445,-122.02949905395508,1
37.75724983215332,-122.11899948120117,7
37.833200454711914,-122.51900100708008,4
37.87405014038086,-122.23899841308594,2
37.39284896850586,-122.31800079345703,8
37.76900100708008,-122.48350143432617,4
36.990400314331055,-122.05899810791016,1
37.520999908447266,-122.03049850463867,7
37.76900100708008,-122.48350143432617,4
38.09270095825195,-122.55500030517578,0
36.98630142211914,-121.85099792480469,6
37.463199615478516,-122.28200149536133,8
37.52279853820801,-122.37949752807617,8
36.985450744628906,-122.0374984741211,1
36.95335006713867,-122.02899932861328,1
37.55139923095703,-122.33499908447266,8
37.33015060424805,-122.18000030517578,3
36.98500061035156,-122.08899688720703,1
37.86479949951172,-122.3120002746582,2
37.68014907836914,-121.77249908447266,7
38.09270095825195,-122.55500030517578,0
37.4421501159668,-122.18449783325195,8
37.907649993896484,-122.28750228881836,2
37.76900100708008,-122.48350143432617,4
37.124149322509766,-121.98049926757812,1
37.97724914550781,-122.010498046875,7
37.86305046081543,-122.22000122070312,2
37.83289909362793,-122.16550064086914,2
37.3223991394043,-122.21399688720703,3
36.990400314331055,-122.05899810791016,1
38.09270095825195,-122.55500030517578,0
37.83289909362793,-122.16550064086914,2
37.83289909362793,-122.16550064086914,2
37.54890060424805,-122.2594985961914,8
37.058349609375,-122.05399703979492,1
37.87985038757324,-122.260498046875,2
36.98500061035156,-122.08899688720703,1
37.194549560546875,-122.20499801635742,3
37.83289909362793,-122.16550064086914,2
37.89984893798828,-122.03700256347656,7
37.39349937438965,-122.08700180053711,3
37.76984977722168,-122.43349838256836,4
37.4421501159668,-122.18449783325195,8
37.55139923095703,-122.33499908447266,8
37.33015060424805,-122.18000030517578,3
37.25189971923828,-122.38299942016602,3
37.54890060424805,-122.2594985961914,8
36.990400314331055,-122.05899810791016,1
37.4421501159668,-122.18449783325195,8
36.990400314331055,-122.05899810791016,1
37.32444953918457,-122.04249954223633,3
37.893699645996094,-122.12250137329102,2
36.9901008605957,-122.05649948120117,1
37.97809982299805,-122.26849746704102,2
37.4421501159668,-122.18449783325195,8
37.39349937438965,-122.08700180053711,3
37.40044975280762,-121.93000030517578,3
37.909250259399414,-121.9849967956543,7
37.4377498626709,-121.95949935913086,3
37.380950927734375,-122.13849639892578,3
37.87324905395508,-122.25950241088867,2
37.76900100708008,-122.48350143432617,4
37.39349937438965,-122.08700180053711,3
36.990400314331055,-122.05899810791016,1
37.06254959106445,-122.02949905395508,1
37.4421501159668,-122.18449783325195,8
37.54890060424805,-122.2594985961914,8
37.88409996032715,-122.26899719238281,2
37.7984504699707,-122.46599960327148,4
37.88144874572754,-122.18149948120117,2
37.022600173950195,-121.95449829101562,1
37.885549545288086,-122.26150131225586,2
37.022600173950195,-121.95449829101562,1
37.29079818725586,-122.05900192260742,3
37.441999435424805,-122.11800003051758,3
37.83289909362793,-122.16550064086914,2
37.746999740600586,-122.06549835205078,7
37.87324905395508,-122.25950241088867,2
37.380950927734375,-122.13849639892578,3
37.835350036621094,-122.23949813842773,2
37.43935012817383,-121.96049880981445,3
37.88144874572754,-122.18149948120117,2
37.87335014343262,-122.26449966430664,2
37.233299255371094,-121.95149993896484,1
37.58049964904785,-122.4000015258789,8
37.426950454711914,-122.16699981689453,8
37.76900100708008,-122.48350143432617,4
37.124149322509766,-121.98049926757812,1
37.93510055541992,-122.14500045776367,2
37.874149322509766,-122.23849868774414,2
36.990400314331055,-122.05899810791016,1
37.02854919433594,-121.88050079345703,6
37.75764846801758,-122.44400024414062,4
37.39349937438965,-122.08700180053711,3
37.76900100708008,-122.48350143432617,4
37.91800117492676,-122.30249786376953,2
37.76900100708008,-122.48350143432617,4
36.995399475097656,-122.04299926757812,1
37.73604965209961,-122.47850036621094,4
37.52250099182129,-122.51549911499023,4
37.95134925842285,-122.2614974975586,2
37.87324905395508,-122.25950241088867,2
37.835350036621094,-122.23949813842773,2
37.92005157470703,-122.04349899291992,7
37.87114906311035,-122.260498046875,2
37.53289985656738,-122.36499786376953,8
37.76900100708008,-122.48350143432617,4
37.01015090942383,-122.06600189208984,1
36.990400314331055,-122.05899810791016,1
36.9143009185791,-121.76850128173828,6
37.4421501159668,-122.18449783325195,8
37.88144874572754,-122.18149948120117,2
37.75764846801758,-122.44400024414062,4
37.27894973754883,-122.29700088500977,3
37.33285140991211,-121.88249969482422,3
37.06254959106445,-122.02949905395508,1
37.4421501159668,-122.18449783325195,8
36.990400314331055,-122.05899810791016,1
37.529348373413086,-122.00849914550781,7
37.022600173950195,-121.95449829101562,1
37.11910057067871,-122.1245002746582,1
36.990400314331055,-122.05899810791016,1
37.39284896850586,-122.31800079345703,8
36.990400314331055,-122.05899810791016,1
36.95075035095215,-122.06700134277344,1
36.98500061035156,-122.08899688720703,1
37.83289909362793,-122.16550064086914,2
37.05125045776367,-121.5364990234375,6
37.074649810791016,-122.10950088500977,1
36.98500061035156,-122.08899688720703,1
37.106300354003906,-122.10599899291992,1
36.98500061035156,-122.08899688720703,1
37.33015060424805,-122.18000030517578,3
37.84229850769043,-122.19049835205078,2
37.00379943847656,-122.05550003051758,1
37.83289909362793,-122.16550064086914,2
36.990400314331055,-122.05899810791016,1
37.06254959106445,-122.02949905395508,1
37.97809982299805,-122.26849746704102,2
37.83930015563965,-122.12300109863281,2
37.36989974975586,-122.23600006103516,3
37.06254959106445,-122.02949905395508,1
37.83289909362793,-122.16550064086914,2
37.063499450683594,-122.10299682617188,1
37.124149322509766,-121.98049926757812,1
37.92264938354492,-122.18149948120117,2
36.990400314331055,-122.05899810791016,1
37.11910057067871,-122.1245002746582,1
37.978599548339844,-122.29350280761719,2
37.04225158691406,-121.739501953125,6
